key_resp.keys,key_resp.rt,practice_taps.keys,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,practice_taps.rt,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,9.14379,,space,2.064265,0.0,0.0,0.0,1.0,1.0,block_2/none_t_119_1.wav,timbre,t,none,119.0,1.172164666,14.53370662,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",space,1.1478,0.0,1.0,1.0,3.0,1.0,block_2/weak_t_119_2.wav,timbre,t,weak,119.0,2.180699762,12.4495433,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,"[0.5868550001177937,1.3038200000301003,1.9790449999272823,2.5624949999619275,3.3740650000981987,4.039515000069514,4.542919999919832,5.011149999918416,5.466070000082254,5.9769250000827014,6.505295000039041,6.973419999936596,7.505445000017062,8.04270499991253,8.555105000035837,9.282654999988154,9.718705000123009,10.181815000018105]",,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",space,1.00485,0.0,2.0,2.0,0.0,1.0,block_1/strong_n_81_2.wav,no,n,strong,81.0,1.560205308,16.72288105,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,"[0.7678099998738617,1.3637149999849498,2.0277099998202175,2.705864999908954,3.4978249999694526,4.161054999800399,4.935134999919683,5.668420000001788,6.434629999799654,7.215859999880195,7.980364999966696,8.738534999778494,9.479404999874532,10.342409999808297,10.995049999793991,11.747864999808371,12.55273999995552,13.309079999802634,14.104719999944791,14.823659999994561,15.517559999832883]",,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",space,0.66713,0.0,3.0,3.0,2.0,1.0,block_1/weak_n_119_1.wav,no,n,weak,119.0,1.75153664,11.06591306,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,"[0.9135700000915676,1.5464149999897927,2.2893449999392033,2.8697549998760223,3.6404200000688434,4.439155000029132,5.08960000006482,6.0742450000252575,6.879160000011325,7.77898499998264,8.54090499994345,9.137709999922663]",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_72_1.wav,no,n,strong,72.0,1.207870441,16.92877747,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,space,4.963235,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4852299999911338,1.053929999936372,1.6960899999830872,2.464505000039935,3.262305000098422,4.040294999955222,4.887860000133514,5.732820000033826,6.54261999996379,7.369309999980032,8.202435000101104,8.93625000002794,9.729490000056103,10.56199000007473,11.371405000099912,12.13554499996826,12.975485000060871,13.744840000057593,14.54111499991268,15.340480000013486,16.20852500014007]",space,4.27798,0.0,0.0,0.0,33.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_105_2.wav,no,n,weak,105.0,1.25756433,14.19910628,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.38794000004418194,1.0892399998847395,1.827599999960512,2.5264300000853837,3.3698899999726564,4.246405000099912,5.015840000007302,5.727584999985993,6.333379999967292,7.059170000022277,7.768954999977723,8.43442999990657,9.169410000089556,9.811280000023544,10.498635000083596,11.383209999883547,12.172959999879822,12.805380000034347]",space,1.06773,0.0,1.0,1.0,26.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_n_119_2.wav,no,n,none,119.0,2.128313718,13.68559263,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3649250001180917,0.9676600000821054,1.601729999994859,2.4683550000190735,2.8257500000763685,3.158915000036359,3.5765100000426173,3.969950000056997,4.401835000142455,4.770800000056624,5.270035000052303,5.637740000151098,6.106440000003204,6.564669999992475,7.035700000124052,7.470154999988154,7.870145000051707,8.333710000151768,8.809460000135005,9.275515000103042,9.737745000049472,10.177075000014156,10.704455000115559,11.063555000117049,11.534545000176877]",space,0.86822,0.0,2.0,2.0,25.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_n_105_2.wav,no,n,medium,105.0,2.100494097,12.22140113,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4455350001808256,0.9330400000326335,1.5610900002066046,2.2007500000763685,2.7660700001288205,3.237470000050962,3.732740000123158,4.236329999985173,4.702310000080615,5.217760000145063,5.739535000175238,6.237975000170991,6.748060000129044,7.219475000165403,7.738210000097752,8.230085000162944,8.780970000196248,9.308725000126287,9.90728500019759,10.376095000188798]",space,1.077585,0.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_n_81_2.wav,no,n,none,81.0,1.043160571,20.19454379,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3939300000201911,0.8046049999538809,1.371474999934435,1.9039499999489635,2.4132900000549853,2.864704999839887,3.3007699998561293,4.08352499990724,4.710904999868944,5.363054999848828,6.0005649998784065,6.682984999846667,7.373080000048503,8.037354999920353,8.741944999899715,9.439464999828488,10.176835000049323,10.873589999973774,11.57626000000164,12.252639999845996,12.916169999865815,13.65868499991484,14.478889999911189,15.143489999929443,15.687930000014603,16.115754999918863,16.641709999879822,17.17503000004217,17.700639999937266,18.244084999896586,18.821784999920055,19.386214999947697]",space,11.388865,0.0,4.0,4.0,28.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_n_72_1.wav,no,n,none,72.0,1.339316998,21.90480453,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3938999997917563,1.0066299999598414,1.5369149998296052,2.1318949998822063,3.2068699998781085,3.743894999846816,4.267994999885559,4.808314999798313,5.400804999982938,5.963844999903813,6.467429999960586,7.011064999969676,7.571809999877587,8.072569999843836,8.665004999842495,9.212199999950826,9.742414999986067,10.274739999789745,11.007454999955371,11.569599999813363,12.130624999990687,12.795930000022054,13.37726500001736,13.891739999875426,14.409049999900162,14.880494999932125,15.456709999823943,15.993060000007972,16.616859999950975,17.14663999993354,17.680964999832213,18.384129999903962,18.949534999905154,19.477130000013858,20.249944999814034]",space,0.63465,0.0,5.0,5.0,18.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_n_92_2.wav,no,n,medium,92.0,1.321097132,12.85819464,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.39329000003635883,0.9439949998632073,1.8812349999789149,2.1068349999841303,2.799624999985099,3.449904999928549,4.079344999976456,4.644159999908879,5.315239999908954,5.885524999815971,6.480989999836311,7.219664999982342,7.921605000039563,8.448384999996051,8.982274999842048,9.455784999998286,10.125559999840334,10.749984999885783,11.34129499993287]",space,1.11444,0.0,6.0,6.0,1.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_n_105_1.wav,no,n,none,105.0,1.562974393,15.68542337,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3335349999833852,0.8409400000236928,1.5083699999377131,2.111395000014454,2.97433999995701,3.4467299999669194,3.9047399999108166,4.378384999930859,4.908749999944121,5.483705000020564,6.010334999999031,6.506694999989122,7.0127650001086295,7.789915000088513,8.38526999996975,9.048285000026226,9.71705500013195,10.315630000084639,11.044690000126138,11.68542500003241,12.341105000115931,13.058424999937415,13.748124999925494]",space,0.966065,0.0,7.0,7.0,0.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_n_72_1.wav,no,n,medium,72.0,1.188923945,17.15940014,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3920999998226762,0.9784949999302626,1.9486999998334795,2.7661699999589473,3.5711499999742955,4.417484999867156,5.152694999938831,6.110864999936894,6.955154999857768,7.717719999840483,8.441899999976158,9.211844999808818,10.01513999979943,10.874229999957606,11.62876999983564,12.396964999847114,13.21298999991268,14.13274999987334,14.84235499985516,15.682479999959469]",space,0.67252,0.0,8.0,8.0,10.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_81_2.wav,no,n,strong,81.0,1.452361164,16.6150369,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6218250000383705,1.3040599999949336,2.0021649999544024,2.7540049999952316,3.523229999933392,4.222910000011325,4.990770000033081,5.7666400000452995,6.525540000060573,7.27129999990575,8.03355999989435,8.762339999899268,9.516039999900386,10.26090499991551,11.054164999863133,11.828449999913573,12.544579999987036,13.257160000037402,14.068274999968708,14.803794999839738,15.60223999992013]",space,0.726335,0.0,9.0,9.0,8.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_81_1.wav,no,n,weak,81.0,1.583230306,14.42368382,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.36966999992728233,1.1375349999871105,1.806014999980107,2.434434999944642,3.200409999815747,3.7687199998181313,4.6069900000002235,5.552894999971613,6.208084999816492,6.847144999774173,7.519359999801964,8.179254999849945,8.888959999894723,9.511399999959394,10.17473499989137,10.889724999899045,11.545524999964982,12.310639999806881,13.048004999989644]",space,0.86373,0.0,10.0,10.0,35.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_92_1.wav,no,n,weak,92.0,2.164314711,15.90903126,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3526000001002103,1.005790000082925,1.6137500000186265,2.268154999939725,2.9741899999789894,3.573409999953583,4.214580000145361,4.853730000089854,5.616430000169203,6.227945000166073,6.909860000014305,7.574495000066236,8.21565999998711,8.864090000046417,9.621925000101328,10.268445000052452,10.91313000000082,11.54031000006944,12.269125000108033,12.892145000165328,13.584660000167787]",space,0.572915,0.0,11.0,11.0,2.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_92_2.wav,no,n,strong,92.0,2.185421936,15.68737205,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4700800001155585,0.8685350001323968,1.3690150000620633,2.0911650001071393,2.7951400000602007,3.475665000034496,4.154839999973774,4.857259999960661,5.50730499997735,6.227949999971315,6.9313149999361485,7.64081500004977,8.369720000075176,9.04425000003539,9.735280000139028,10.436149999964982,11.139214999973774,11.872470000060275,12.507165000075474,13.207060000160709,13.931250000139698]",space,0.997825,0.0,12.0,12.0,39.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_119_1.wav,no,n,weak,119.0,2.415285966,11.72966238,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.33766499999910593,0.7779949998948723,1.3770500000100583,1.9327700000721961,2.4741549999453127,3.2078199998941272,3.8696950001176447,4.407475000014529,4.907399999909103,5.620799999916926,6.269460000097752,7.1781349999364465,7.820234999991953,8.443495000014082,9.16133000003174]",space,0.602285,0.0,13.0,13.0,38.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_92_2.wav,no,n,weak,92.0,1.763778337,14.00087584,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4102049998473376,1.0593749999534339,1.6413099998608232,2.307425000006333,2.955219999887049,3.5782699999399483,4.255720000015572,5.1785450000315905,5.893584999954328,6.626239999895915,7.201589999953285,7.836939999833703,8.462850000010803,9.062304999912158,9.63890999997966,10.193044999847189,10.796270000049844,11.404454999836162,11.992055000038818]",space,1.210465,0.0,14.0,14.0,6.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_81_2.wav,no,n,weak,81.0,1.567957537,13.4515403,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.36153499991633,0.9968749999534339,1.6929599998984486,2.3663299998734146,2.9306649998761714,3.5657899999059737,4.166204999899492,4.701279999921098,5.330894999904558,6.262104999972507,7.2683999999426305,7.7048899999354035,8.271094999974594,8.816189999924973,9.470560000045225,9.993335000006482,10.537364999996498,11.196384999901056,11.73511500004679]",space,31.631055,0.0,15.0,15.0,32.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_72_1.wav,no,n,weak,72.0,1.347131367,16.2574715,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5293050000909716,1.1258499999530613,2.0624800000805408,2.830155000090599,3.601370000047609,4.399620000040159,5.07101000007242,5.810079999966547,6.598664999939501,7.335745000047609,8.11043499992229,8.838734999997541,9.636394999921322,10.431369999889284,11.201619999948889,11.87019499996677,12.631444999948144,13.363274999894202,14.001935000065714,14.741304999915883]",space,1.64639,0.0,16.0,16.0,15.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_81_1.wav,no,n,strong,81.0,1.003745174,15.96537783,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5861149998381734,1.0405649999156594,1.8751899998169392,2.6061249999329448,3.340769999893382,4.101869999896735,4.840144999790937,5.606964999809861,6.3403449999168515,7.081874999916181,7.815650000004098,8.670990000013262,9.376319999806583,10.143274999922141,10.853089999873191,11.60547999991104,12.356599999824539,13.176334999967366,13.854270000010729,14.650689999805763,15.351939999964088]",space,0.949715,0.0,17.0,17.0,12.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_72_2.wav,no,n,weak,72.0,2.426446225,22.38744396,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.30532999988645315,0.7790299998596311,1.552170000039041,2.121430000057444,2.923799999989569,4.089424999896437,5.062995000043884,6.255594999995083,6.960854999953881,7.842900000046939,9.101204999955371,10.05563999991864,11.200699999928474,12.19173499988392,13.19348999997601,14.000609999988228,15.068969999905676,15.965815000003204,16.765829999931157,17.534990000072867,18.272325000027195,19.351789999986067]",space,0.62136,0.0,18.0,18.0,11.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_n_105_1.wav,no,n,weak,105.0,1.735757625,11.75240162,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.33104499988257885,0.8026749999262393,1.2096299999393523,1.6044550000224262,2.0464299998711795,2.5409949999302626,3.01191999996081,3.507315000053495,4.03260500007309,4.545699999900535,4.913440000033006,5.417739999946207,6.011239999905229,6.473469999851659,6.90641999989748,7.378104999894276,7.882590000052005,8.411254999926314,8.840265000006184,9.383720000041649,9.861114999977872]",space,0.85847,0.0,19.0,19.0,27.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_72_2.wav,no,n,strong,72.0,1.592838259,18.92930084,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4012949999887496,1.009224999928847,1.6995749999769032,2.712150000035763,3.6048449999652803,4.439445000141859,5.367555000120774,6.233950000023469,7.166500000050291,8.041755000129342,8.895844999933615,9.81554999994114,10.712934999959543,11.508094999939203,12.480909999925643,13.4145299999509,14.318410000065342,15.212920000078157,16.0251350000035,17.112519999966025,17.85172999999486]",space,0.765935,0.0,20.0,20.0,30.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_n_105_2.wav,no,n,none,105.0,1.949697166,16.59064955,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3940300000831485,0.7783300001174212,1.417200000025332,1.91601000004448,2.389770000008866,3.049685000209138,4.137710000155494,4.543715000152588,5.180805000010878,5.881115000229329,6.534840000094846,7.311520000221208,8.08795000007376,8.985805000178516,9.751265000086278,10.509455000050366,11.279490000102669,12.06690500001423,12.850170000223443,13.753220000071451,14.540910000214353]",space,0.51195,0.0,21.0,21.0,4.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_119_1.wav,no,n,strong,119.0,2.241065743,12.1104535,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.45356499985791743,1.0736050000414252,1.4965699999593198,2.002630000002682,2.5007299999706447,3.036744999932125,3.4890699998941272,4.01473499997519,4.535965000046417,5.029284999938682,5.561834999825805,6.0625399998389184,6.579690000042319,7.073919999878854,7.616200000047684,8.13395499996841,8.623870000010356,9.155554999830201,9.641605000011623]",space,0.5439,0.0,22.0,22.0,19.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_119_2.wav,no,n,strong,119.0,2.088876798,11.35100832,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4316200001630932,0.8054700000211596,1.1349049999844283,1.563920000102371,2.060550000052899,2.5835900001693517,2.970214999979362,3.4691149999853224,3.9285950001794845,4.419360000174493,4.85243000020273,5.348770000040531,5.843225000193343,6.266390000004321,6.769860000116751,7.200200000079349,7.806525000138208,8.143530000001192,8.608545000199229,9.102290000068024]",space,0.50618,0.0,23.0,23.0,17.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_n_72_2.wav,no,n,none,72.0,1.052198767,23.70630308,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3082950001116842,0.6821300000883639,1.2881899999920279,1.7504600000102073,1.9710800000466406,2.1722350001800805,2.608720000134781,3.008885000133887,3.47453000000678,3.739290000172332,3.9423800001386553,4.314140000147745,5.036210000049323,5.418165000155568,6.055475000059232,6.747510000132024,7.0856350001413375,7.516750000184402,8.081669999985024,8.555954999988899,9.018555000191554,9.793750000186265,10.401835000142455,11.00442500016652,11.712490000063553,12.514490000205114,13.283204999985173,13.978145000059158,14.782825000118464,15.483875000150874,16.161425000056624,16.82261999999173,17.457350000040606,18.087720000185072,18.827730000019073,19.526925000129268,20.225235000019893,21.059890000149608,21.962280000094324,22.876915000146255]",space,1.166145,0.0,24.0,24.0,16.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_n_105_1.wav,no,n,strong,105.0,1.182925411,14.58124741,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5479449999984354,1.078220000024885,1.6390100000426173,2.31285999994725,3.044755000155419,3.690309999976307,4.382209999952465,5.018129999982193,5.720665000146255,6.352549999952316,7.003784999949858,7.698670000070706,8.385865000076592,9.0896650000941,9.739259999943897,10.424589999951422,11.105095000006258,11.756280000088736,12.429334999993443,13.121849999995902,13.76020499994047]",space,0.940085,0.0,25.0,25.0,13.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_n_92_1.wav,no,n,medium,92.0,2.383742627,17.50115759,,,,Yes,Bose QC 25,0,,m,52,R,Yes,1,2020-10-05_06h11.14.448,kura-A1,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3326799999922514,0.949945000000298,1.2887599999085069,1.5181700000539422,1.6901899999938905,1.8671399999875575,2.1886449998710304,2.6354499999433756,3.0640300000086427,3.4966499998699874,3.9605300000403076,4.32143500004895,4.7890250000637025,5.323274999856949,5.7998800000641495,6.531320000067353,6.824269999982789,7.454334999900311,7.690249999985099,8.450729999924079,9.271979999961331,10.082165000028908,10.962275000056252,11.690709999995306,12.541384999873117,13.32734000007622,14.136784999864176,14.931309999898076]",space,0.8927,0.0,26.0,26.0,5.0,1.0,,,,,,,,,,,,,
