key_resp.keys,key_resp.rt,practice_taps.keys,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session ,date,expName,psychopyVersion,OS,frameRate,practice_taps.rt,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,block_2/medium_n_72_3.wav,no,n,medium,72.0,1.994146771,18.06802432,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6536149999883492,1.5439299999852665,2.2830449999892153,3.0502399999822956,3.834065000002738,4.872749999980442,5.710939999989932,6.544764999998733,7.383239999995567,8.174259999999776,9.026519999984885,9.833714999986114,10.658479999983683,11.466549999982817,12.294490000000224,13.069784999999683,13.835284999979194,14.684890000004089,15.467459999985294,16.374674999999115]",space,1.85522,0.0,13.0,13.0,13.0,1.0,,
,,,,,,,,,,block_2/strong_n_92_3.wav,no,n,strong,92.0,1.019287146,13.50967263,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8200650000071619,1.3798299999907613,1.9519750000035856,2.6021750000072643,3.2183749999967404,3.8350199999986216,4.461979999992764,5.1244949999963865,5.6828199999872595,6.370685000001686,6.967050000006566,7.549494999984745,8.251664999988861,8.855175000004238,9.444445000000997,10.083285000000615,10.709344999981113,11.371435000008205,11.955415000003995,12.588359999994282]",space,1.06242,0.0,14.0,14.0,39.0,1.0,,
,,,,,,,,,,block_2/none_n_72_3.wav,no,n,none,72.0,2.393872505,24.12062987,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5175450000097044,1.1711950000026263,1.6951350000163075,2.3558049999992363,2.595804999989923,2.8352799999993294,3.203385000000708,3.4681449999916367,3.6937099999922793,4.163490000006277,4.444790000008652,4.691400000010617,4.917550000012852,5.20138000001316,5.526860000012675,5.736940000002505,5.990064999990864,6.2435849999892525,6.503859999997076,6.738914999994449,6.928879999992205,7.158224999991944,7.384114999993471,7.628705000010086,7.822985000006156,8.06043499999214,8.26970999999321,8.53025000001071,8.798190000001341,9.022809999994934,9.246554999990622,9.443165000004228,9.69761999999173,9.923440000013215,10.184990000008838,10.451185000012629,10.650965000008,10.967865000013262,11.139794999995502,11.401684999989811,11.61251999999513,11.853414999990491,12.138165000011213,12.327145000017481,12.559615000005579,12.82099500001641,13.051899999991292,13.345820000016829,13.779730000009295,13.975615000003017,14.17409499999485,14.40428499999689,14.604200000001583,14.785575000016252,14.975104999990435,15.339605000015581,15.520290000014938,15.700700000015786,15.924300000013318,16.160479999991367,16.38985999999568,16.656210000015562,16.91820000001462,17.153664999990724,17.413200000009965,17.63605999998981,17.85835500000394,18.073724999994738,18.239820000017062,18.44533000001684,18.67598500000895,18.90169500000775,19.119925000006333,19.317994999990333,19.551124999998137,19.757205000001704,20.172500000015134,20.36010499999975,20.546730000001844,20.751625000004424,20.980145000008633,21.209869999991497,21.42384000000311,21.65525000001071,21.938159999990603,22.09953500001575]",space,0.43692,0.0,15.0,15.0,18.0,1.0,,
,,,,,,,,,,block_2/none_n_105_3.wav,no,n,none,105.0,1.200203838,13.86165508,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3499149999988731,0.8512099999934435,1.0666949999867938,1.2529349999967963,1.4585899999947287,1.6734549999819137,1.92309500000556,2.1724499999836553,2.3833149999845773,2.5871249999909196,2.755139999993844,2.9871149999962654,3.199930000002496,3.3710299999802373,3.5726100000028964,3.735820000001695,3.9457149999798276,4.1169799999915995,4.337019999977201,4.536215000000084,4.738729999982752,5.113675000000512,5.35598999998183,5.617754999984754,5.840854999987641,6.091820000001462,6.3060049999912735,6.496549999981653,6.69333499998902,6.920329999993555,7.128159999992931,7.3402099999948405,7.536624999978812,7.737005000002682,8.0035949999874,8.163514999992913,8.371309999987716,8.561319999978878,8.772414999984903,8.971055000001797,9.216064999985974,9.442834999994375,9.664394999999786,9.855874999979278,10.052624999982072,10.26046999997925,10.438924999994924,10.628994999977294,11.03979999999865,11.245254999987083,11.44148999999743,11.652624999987893,11.833094999979949,12.024619999981951,12.20042999999714,12.388275000004796,12.58697000000393,12.766849999985425,12.939834999997402,13.168955000001006]",space,1.67558,0.0,16.0,16.0,6.0,1.0,,
,,,,,,,,,,block_2/strong_n_72_3.wav,no,n,strong,72.0,2.337906276,17.4032124,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.43643500001053326,1.434914999990724,2.177465000015218,2.9545949999883305,3.5828700000129174,4.258419999998296,5.277505000005476,6.021650000009686,6.756774999987101,7.255865000013728,8.267029999988154,9.097544999996899,9.880765000008978,10.673929999989923,11.421455000003334,12.216669999994338,12.849890000012238,13.668990000005579,14.375310000003083,15.3038499999966]",space,0.484695,0.0,17.0,17.0,32.0,1.0,,
,,,,,,,,,,block_2/strong_n_81_4.wav,no,n,strong,81.0,1.736263272,17.70810001,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.47431499999947846,0.9865099999879021,1.652975000004517,2.533785000006901,3.3367600000055972,4.119875000003958,4.934180000011111,5.766405000002123,6.4765450000122655,7.334039999986999,8.077840000012657,8.737755000009201,9.63698999999906,10.402529999992112,11.21680500000366,11.98397999998997,12.734635000000708,13.63987499999348,14.419894999999087,15.164400000008754,16.01396000001114]",space,1.938185,0.0,18.0,18.0,1.0,1.0,,
,,,,,,,,,,block_2/strong_n_105_4.wav,no,n,strong,105.0,1.723608797,13.55862014,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5031500000040978,1.017710000014631,1.7527200000185985,2.3687750000099186,2.9665700000186916,3.5812950000108685,4.202439999993658,4.816835000005085,5.383300000015879,5.983674999995856,6.6029900000139605,7.20329999999376,7.771375000011176,8.392114999995101,8.968790000013541,9.568599999998696,10.183925000019372,10.77569000000949,11.377375000010943,12.014640000008512]",space,0.608155,0.0,19.0,19.0,3.0,1.0,,
,,,,,,,,,,block_2/none_n_72_4.wav,no,n,none,72.0,1.743803892,24.48607147,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2942299999995157,0.8402850000129547,1.2605200000107288,1.4870949999894947,1.6714649999921676,1.9600550000031944,2.2359900000155903,2.456819999992149,2.7711899999994785,3.049445000011474,3.4715800000121817,3.783800000004703,4.048249999992549,4.302055000007385,4.677885000011884,4.994310000009136,5.360260000015842,5.660780000005616,5.924239999993006,6.216795000014827,6.479084999999031,6.770380000001751,7.059165000013309,7.373374999995576,7.616635000013048,7.893745000008494,8.195735000015702,8.60376999998698,8.852784999995492,9.086515000002692,9.294924999994691,9.511484999995446,9.74137500001234,9.978375000006054,10.207579999987502,10.417989999987185,10.650820000009844,10.875830000004498,11.10005499998806,11.301175000000512,11.503425000002608,11.749760000006063,12.00648499999079,12.25448500001221,12.50580000001355,12.730400000000373,12.975769999990007,13.234744999994291,13.466595000005327,13.704475000005914,13.922785000002477,14.118699999991804,14.339735000015935,14.54964499999187,14.788655000011204,15.004675000003772,15.264035000000149,15.533324999996694,15.76741500000935,15.991819999995641,16.218404999992345,16.442320000001928,16.657585000008112,16.85738999999012,17.070899999991525,17.319615000014892,17.526849999994738,17.723794999998063,17.93015500000911,18.145430000004126,18.340984999987995,18.54993999999715,18.799804999987828,19.02382500001113,19.252945000014734,19.4831000000122,19.69435999999405,19.933725000009872,20.116230000014184,20.335339999990538,20.55168999999296,20.744830000010552,20.93323500000406,21.139809999993304,21.31932000000961,21.541835000010906,21.768975000013597,21.969075000000885,22.159625000000233,22.345570000004955,22.53330000001006,22.760000000009313,22.93832499999553,23.079785000008997]",space,0.80857,0.0,20.0,20.0,21.0,1.0,,
,,,,,,,,,,block_2/medium_n_119_3.wav,no,n,medium,119.0,2.317779723,12.17918562,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5367399999813642,0.9624849999963772,1.3273049999843352,1.7886099999886937,2.2475500000000466,2.6013699999894015,2.943664999998873,3.3358449999941513,3.6386300000012852,4.080349999974715,4.5272299999778625,5.018304999975953,5.707119999977294,6.109669999976177,6.607899999973597,7.083829999988666,7.516439999977592,8.009655000001658,8.539549999986775,9.023144999984652,9.487454999994952,9.935814999975264]",space,0.721495,0.0,21.0,21.0,22.0,1.0,,
,,,,,,,,,,block_2/none_n_92_4.wav,no,n,none,92.0,2.009431863,15.90199422,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.34422499997890554,0.663799999980256,1.190245000005234,1.6171049999829847,2.0046199999924283,2.4845599999825936,2.8608449999883305,3.145344999997178,3.607545000006212,4.017679999989923,4.417255000007572,4.77641500000027,5.175644999981159,5.534554999991087,5.95564000000013,6.383849999983795,6.804734999983339,7.239919999992708,7.661679999990156,7.9517849999829195,8.2054449999996,8.494600000005448,8.859419999993406,9.18507999999565,9.463464999978896,9.81703499998548,10.153349999978673,10.556574999995064,10.843059999984689,11.089589999988675,11.429015000001527,11.768274999980349,12.040139999997336,12.270699999993667,12.573019999981625,12.834414999990258,13.185014999995474,13.471799999999348,13.750669999979436,14.016619999980321,14.318139999988489]",space,0.63844,0.0,22.0,22.0,19.0,1.0,,
,,,,,,,,,,block_2/none_n_119_4.wav,no,n,none,119.0,1.538189981,14.89986799,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5595099999918602,0.8291249999892898,1.2017200000118464,1.5596000000077765,1.917184999998426,2.1779000000096858,2.4925299999886192,2.8870400000014342,3.245295000000624,3.5895000000018626,3.8907900000049267,4.250949999986915,4.552354999992531,4.80749000000651,5.123790000012377,5.396065000008093,5.662505000014789,6.042359999992186,6.337189999991097,6.650634999998147,7.090874999994412,7.397999999986496,7.6959550000028685,7.989399999991292,8.279470000008587,8.524015000002692,8.817390000011073,9.092689999990398,9.409539999993285,9.739390000002459,10.052319999987958,10.321655000007013,10.582495000009658,10.876305000012508,11.168005000014091,11.42280000000028,11.668174999998882,11.90697499999078,12.187054999987595,12.450940000009723,12.729129999992438,13.01031499999226,13.251424999994924,13.49581500000204,13.744914999988396]",space,0.54176,0.0,23.0,23.0,20.0,1.0,,
,,,,,,,,,,block_2/none_n_81_4.wav,no,n,none,81.0,1.032736778,20.98466422,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4512550000217743,0.8203900000080466,1.0381250000209548,1.2550550000160001,1.5948500000231434,1.8118850000028033,2.011180000001332,2.2534600000071805,2.5542550000245683,2.7940400000079535,3.039790000009816,3.319900000002235,3.5843750000058208,3.8457200000120793,4.085990000021411,4.313735000003362,4.548175000003539,4.811495000001742,5.084325000003446,5.353225000028033,5.6511650000174996,5.909840000007534,6.14314000000013,6.437090000021271,6.7405650000146125,7.069615000014892,7.331320000026608,7.595020000007935,7.84312500001397,8.108485000004293,8.35476000001654,8.642310000024736,8.88890000001993,9.099880000023404,9.352300000027753,9.62019000001601,9.895680000016,10.172985000011977,10.441300000005867,10.691120000003139,10.907610000023851,11.150675000011688,11.426405000005616,11.675165000022389,11.940920000022743,12.184705000021495,12.400880000001052,12.66462500000489,12.944570000021486,13.21406000002753,13.484525000007125,13.760805000027176,14.035880000010366,14.324775000015507,14.581820000021253,14.829710000019986,15.087165000004461,15.322730000014417,15.633050000004005,15.90495500000543,16.137540000025183,16.438830000028247,16.685135000006994,16.934295000013663,17.16761000000406,17.410330000013346,17.642480000009527,17.86854000002495,18.074480000010226,18.288660000020172,18.510745000006864,18.70981000000029,18.92591000001994,19.154910000012023,19.376915000000736,19.59293000001344,19.818915000010747,20.050950000004377,20.26787000001059]",space,0.387495,0.0,24.0,24.0,26.0,1.0,,
,,,,,,,,,,block_2/strong_n_119_3.wav,no,n,strong,119.0,2.299979207,12.06555744,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.46165000001201406,0.8724999999976717,1.1897650000173599,1.6398000000044703,2.1173800000105985,2.5958899999968708,3.076050000003306,3.60426500000176,4.069115000020247,4.595985000021756,5.035455000004731,5.518660000001546,6.006010000011884,6.475330000015674,6.968460000003688,7.444210000016028,7.909350000001723,8.437565000000177,8.90559999999823,9.42618500001845,9.897545000014361]",space,0.353965,0.0,25.0,25.0,16.0,1.0,,
,,,,,,,,,,block_2/medium_n_81_4.wav,no,n,medium,81.0,1.594727623,16.1032537,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2356349999899976,0.6280449999903794,1.3519749999977648,2.1127749999868684,2.859729999996489,3.669934999983525,4.396544999995967,5.11804500001017,5.811515000008512,6.503404999995837,7.1908499999844935,7.947710000007646,8.689279999991413,9.394505000003846,10.112529999983963,10.860524999996414,11.605589999991935,12.410329999984242,13.200225000007777,13.90138999998453,14.693939999997383]",space,0.35628,0.0,26.0,26.0,38.0,1.0,,
,,,,,,,,,,block_2/strong_n_92_4.wav,no,n,strong,92.0,1.480736093,15.18463632,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.2042249999940395,1.9179650000005495,2.613004999991972,3.2775200000032783,4.069794999988517,4.754849999997532,5.292549999983748,5.988545000000158,6.751459999999497,7.461524999991525,8.211214999988442,8.84412500000326,9.63735999999335,10.312570000009146,10.984059999987949,11.684444999991683,12.331864999985555,13.134179999993648,13.763704999990296]",space,0.60308,0.0,27.0,27.0,34.0,1.0,,
,,,,,,,,,,block_2/weak_n_72_4.wav,no,n,weak,72.0,1.671954957,17.64637673,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.23903000002610497,0.6714950000168756,1.3218550000165123,1.9542050000163727,2.7744450000172947,3.634780000022147,4.64491000000271,5.491325000009965,6.25132000001031,7.086405000009108,7.955770000000484,8.764110000018263,9.566344999999274,10.41873500001384,11.247345000010682,12.071605000004638,12.893345000018599,13.699365000007674,14.572020000021439,15.369000000006054,16.06920500000706]",space,0.53552,0.0,28.0,28.0,4.0,1.0,,
,,,,,,,,,,block_2/medium_n_105_4.wav,no,n,medium,105.0,2.115061775,16.52181914,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4498500000045169,0.8437750000157394,1.3451100000238512,1.9949999999953434,2.6384800000232644,3.450215000018943,4.151875000010477,4.654934999998659,5.324200000002747,6.05905999999959,6.801880000013625,7.518395000020973,8.233680000004824,9.002250000019558,9.640559999999823,10.320230000012089,10.988494999997783,11.785170000017388,12.551615000003949,13.223920000018552,13.949634999997215,14.695479999994859]",space,0.38438,0.0,29.0,29.0,12.0,1.0,,
,,,,,,,,,,block_2/medium_n_92_4.wav,no,n,medium,92.0,1.021723279,13.61201806,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.42074000000138767,0.9590099999913946,1.4170199999934994,2.1028750000114087,2.7409549999865703,3.3501049999904353,4.049930000008317,4.618630000011763,5.235400000005029,5.818900000012945,6.516260000003967,7.187680000002729,7.797335000010207,8.410670000012033,9.059940000006463,9.699634999997215,10.289809999987483,10.884560000005877,11.571490000002086,12.183915000001434,12.861280000011902]",space,1.334545,0.0,30.0,30.0,11.0,1.0,,
,,,,,,,,,,block_2/medium_n_72_4.wav,no,n,medium,72.0,1.35197092,15.86054235,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5271299999731127,0.9897099999943748,1.5338300000003073,2.180884999979753,2.8951149999920744,3.68889499999932,4.425104999972973,5.111834999988787,5.835574999975506,6.601584999996703,7.3071149999741465,8.076779999973951,8.819084999995539,9.50097499997355,10.251779999991413,10.915559999994002,11.686864999996033,12.440554999979213,13.172919999982696,13.865479999978561,14.612954999989597]",space,0.59498,0.0,31.0,31.0,7.0,1.0,,
,,,,,,,,,,block_2/strong_n_72_4.wav,no,n,strong,72.0,1.689031128,17.05764791,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9274650000152178,1.3774499999999534,2.195869999995921,2.948854999995092,3.66798500000732,4.491570000012871,5.316740000009304,6.065730000002077,6.85992499999702,7.660104999988107,8.468144999991637,9.191395000001648,9.99571499999729,10.782520000007935,11.583390000014333,12.36637500001234,13.169995000003837,13.998675000009825,14.7829400000046,15.58390500000678]",space,0.78407,0.0,32.0,32.0,35.0,1.0,,
,,,,,,,,,,block_2/weak_n_72_3.wav,no,n,weak,72.0,1.604938988,17.47283014,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.417025000002468,1.0038300000014715,1.942315000022063,2.6368300000031013,3.4045550000155345,4.183285000006435,5.029820000025211,5.800555000023451,6.593375000025844,7.3182550000201445,8.161990000022342,8.87310000002617,9.713320000009844,10.435110000020359,11.25431000001845,11.993140000005951,12.771945000014966,13.610885000001872,14.407200000016019,15.22520000001532,15.990195000020321]",space,0.872965,0.0,33.0,33.0,8.0,1.0,,
,,,,,,,,,,block_2/weak_n_105_3.wav,no,n,weak,105.0,2.432347709,14.10785791,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.616890000004787,1.1015400000032969,1.8180949999950826,2.2284100000106264,2.683725000009872,3.3290149999957066,3.9447199999995064,4.437215000012657,5.007444999995641,5.580335000006016,6.02429500001017,6.606594999990193,7.260505000012927,7.830595000006724,8.419439999997849,9.027100000006612,9.674235000013141,10.182750000007218,10.702075000008335,11.285525000013877,11.83629999999539]",space,0.452725,0.0,34.0,34.0,27.0,1.0,,
,,,,,,,,,,block_2/weak_n_119_4.wav,no,n,weak,119.0,1.653391966,12.42708811,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.398589999997057,0.9030650000204332,1.4385300000139978,1.9254200000141282,2.3967699999921024,2.935350000014296,3.4070749999955297,3.9689650000073016,4.476244999998016,5.051674999995157,5.6400549999962095,6.150025000009919,6.677495000010822,7.185304999991786,7.780750000005355,8.307709999993676,8.857294999994338,9.331100000010338,9.836979999992764,10.40199000001303,11.05479500000365]",space,0.499285,0.0,35.0,35.0,31.0,1.0,,
,,,,,,,,,,block_2/medium_n_119_4.wav,no,n,medium,119.0,1.918272059,10.22534689,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3733399999910034,0.8675400000065565,1.2704249999951571,1.6993099999963306,2.1466549999895506,2.7108599999919534,3.088980000000447,3.50072499999078,3.946830000000773,4.403805000009015,4.873159999988275,5.301570000010543,5.75378999998793,6.204700000002049,6.669759999989765,7.132710000005318,7.584505000006175,8.018780000013066,8.443759999994654]",space,0.591775,0.0,36.0,36.0,17.0,1.0,,
