subject,coupling,beatsection,mx,sx
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,6,0.3322206415,0.14223750617622583
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,0,0.49398463253333336,0.18086836999399578
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,1,0.5092096059,0.20401690368254896
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,2,0.6589891655333333,0.4769553106164653
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,3,0.6328441049666667,0.33404723663052904
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,4,0.5826295172333334,0.30745907462803684
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,5,0.5882775916666668,0.25212456657748483
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,medium,6,0.6057137704444444,0.24214120958200153
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,0,0.7576540556333334,0.30680152309525105
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,1,0.6375404444666667,0.2907818910969098
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,2,0.7209485000333333,0.30433605614361603
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,3,0.7523694444333332,0.28647587744389125
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,4,0.7546287222666667,0.26681378896132046
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,5,0.7467404444,0.30712961025364777
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,medium,6,0.6690297618571428,0.1996260025416993
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,0,0.4821085791333334,0.2408577869390993
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,1,0.5452640755999999,0.467262811800788
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,2,0.49306344893333337,0.23553273104128739
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,3,0.5533454341333334,0.2856413038167925
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,4,0.5496487013666668,0.2930091582207156
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,5,0.6907634647,0.6895309062007751
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,medium,6,0.5704908111111112,0.2498420484631788
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,0,0.3524450105333333,0.10919622775760915
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,1,0.3790526835333333,0.18993419764103608
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,2,0.3464163769,0.17913369749374622
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,3,0.39930676779999996,0.21458156155723637
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,4,0.41532011079999986,0.24218350806738054
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,5,0.40664627769999995,0.23030640427885954
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,medium,6,0.3858560274,0.17902161080036905
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,0,0.3474102222,0.11957365359722401
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,1,0.38972705556666665,0.14701871165213976
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,2,0.3524319444000001,0.15241570553328307
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,3,0.36002905556666676,0.1234743850156551
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,4,0.35987855556666665,0.1734142076816645
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,5,0.3816911666666665,0.14625732276303652
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,medium,6,0.38917416670000005,0.1326316012760762
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,0,0.40399435386666666,0.18093140499696972
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,1,0.5525140299999999,0.5209399707658936
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,2,0.4918553699666667,0.23680211215047492
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,3,0.4403898003000001,0.26024951230488585
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,4,0.4634310478,0.20416034197521754
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,5,0.4086158544333333,0.174298114981625
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,medium,6,0.5525691385000001,0.19614283080798547
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,0,0.5968873038999999,0.22894189523337063
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,1,0.5009553314666666,0.19618794305077267
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,2,0.5431277472333332,0.19882094203116962
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,3,0.4511473335666666,0.14335540525335802
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,4,0.4909512514,0.19265129601660366
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,5,0.43383424806666665,0.15515386679324494
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,weak,6,0.49651072420000003,0.1913072203032195
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,0,0.34066318493333336,0.12827760954189152
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,1,0.33546085776666673,0.13115000764022738
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,2,0.3584082583,0.12196073100006626
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,3,0.3588569111666666,0.13526092111434393
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,4,0.3686576580333334,0.14743758825950792
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,5,0.3719597856,0.14554474472189655
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,weak,6,0.3649281675,0.15223825531677337
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,0,0.4478947079,0.370702744910232
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,1,0.3164476208666666,0.15800498690450168
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,2,0.3440403725,0.17457570932631605
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,3,0.3093345435666666,0.11289352361159218
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,4,0.2855018361666667,0.11445545942678904
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,5,0.2950417358333333,0.1387846978705666
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,weak,6,0.26111593660000004,0.12663527787190149
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,0,0.5404736444666667,0.23236704569103275
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,1,0.47693312916666675,0.1573644155152437
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,2,0.47914213056666666,0.17882847082275619
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,3,0.6635206391333334,0.4421126951280562
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,4,0.5652255966999999,0.23050297912966689
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,5,0.5037904316,0.22263211017004048
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,weak,6,0.5472652159000001,0.4421568204189853
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,0,0.5851026110666666,0.2944576037153711
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,1,0.6347110555,0.2891142735414152
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,2,0.6026061110999998,0.29439726355001794
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,3,0.5836933889000001,0.28514999504365734
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,4,0.5656746667000001,0.3115855012035322
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,5,0.5869935,0.29581287942309153
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,weak,6,0.5963346666999999,0.29126485013626613
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,0,0.4600493028,0.18748105349397057
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,1,0.5343392844333333,0.28395036962182824
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,2,0.5505958586666667,0.2423149624151589
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,3,0.5793090467,0.322152563387787
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,4,0.6574958191666667,0.5112116425122238
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,5,0.5484854655666668,0.29044303153422363
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,weak,6,0.4425244084,0.17276586570655467
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,0,0.3639755499666666,0.13104429615999524
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,1,0.4391783699666666,0.26213185247625076
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,2,0.38133031629999997,0.19689332586881245
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,3,0.4838713964,0.41101053378956043
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,4,0.3704761252666666,0.17011269124764758
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,5,0.37157039586666674,0.19344575433170097
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,weak,6,0.3626252542,0.10676909047471002
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,0,0.34910116669999997,0.14446543741027495
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,1,0.360116,0.13044354871903813
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,2,0.34672150003333335,0.13095741395288907
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,3,0.3591570000333333,0.1661490585153052
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,4,0.3868723333,0.1405986633944786
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,5,0.35768116666666666,0.15381073726652003
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,weak,6,0.36026349999999996,0.10986261491629594
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,0,0.44027971306666674,0.27068228575892067
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,1,0.4275957727000001,0.18513620637457928
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,2,0.4317055544333334,0.19138619756732436
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,3,0.4671434189,0.20092133846954655
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,4,0.4347857278000001,0.2766195494680028
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,5,0.4749756660666667,0.2170292677547229
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,weak,6,0.5759981766,0.4142997034417609
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,0,0.3335495753,0.10077341831621386
